AthleteID,Sex,BestMedal,NSeasons
101396,M,Gold,2
101397,F,None,1
101398,M,None,2
101399,M,Silver,2
1014,M,None,1
10140,F,Bronze,1
101401,M,None,1
101403,M,None,1
101404,F,None,1
101405,M,None,1
101406,M,None,1
101407,M,Silver,1
101408,M,None,1
101409,M,None,1
10141,M,None,1
101410,M,None,1
101411,M,Bronze,2
101412,M,Gold,2
101413,M,None,1
101414,F,None,1
101415,F,Gold,2
101416,M,None,1
101417,M,None,1
101418,M,None,1
101419,M,None,1
10142,M,Gold,1
101420,M,None,1
101421,M,None,1
101422,M,None,1
101423,F,None,1
101424,M,None,1
101425,M,Gold,5
101426,M,None,1
101427,M,None,2
101428,M,Gold,3
101429,M,None,1
10143,M,None,1
101430,M,None,1
101431,M,Bronze,1
101432,M,Silver,1
101433,F,None,1
101434,F,None,1
101435,F,None,1
101436,F,Silver,2
101437,F,None,2
101439,M,Bronze,1
10144,M,None,2
101440,M,None,1
101441,M,None,1
101443,M,Gold,1
101444,M,None,1
101445,F,None,3
101446,M,None,1
101447,F,None,1
101448,F,None,1
101449,M,Gold,1
10145,M,None,1
101450,M,None,1
101451,M,None,3
101452,M,None,1
101453,F,None,1
101454,F,Bronze,1
101455,M,None,2
101456,M,None,1
101457,F,None,1
101458,M,Silver,1
101459,F,Gold,1
10146,M,None,1
101460,M,None,1
101461,M,None,2
101462,M,Silver,2
101463,M,None,1
101464,M,None,2
101465,M,None,1
101466,M,None,1
101467,M,None,1
101468,M,Gold,1
101469,M,None,1
10147,M,None,2
101470,M,None,4
101471,M,Silver,1
101472,M,None,2
101473,F,Bronze,2
101474,M,Gold,1
101475,M,None,1
101476,M,None,1
101477,M,None,1
101478,M,None,1
101479,M,None,2
10148,M,Silver,2
101480,M,Gold,2
101481,M,None,2
101482,M,None,1
101483,M,Gold,2
101484,M,None,1
101485,M,None,2
101486,M,None,1
101487,M,None,1
101488,F,Bronze,2
101489,F,None,1
10149,M,Gold,3
101490,M,None,1
101491,M,None,1
101492,F,None,1
101493,M,None,1
101494,F,None,1
101495,M,None,2
101496,M,None,1
101497,F,Silver,1
101498,M,None,1
101499,M,Silver,4
1015,M,None,2
10150,M,None,1
101500,M,None,1
101501,M,None,2
101502,M,None,1
101503,M,Silver,2
101504,M,Bronze,2
101505,F,None,2
101506,M,None,1
101507,F,None,2
101508,M,None,1
101509,M,None,1
10151,M,Bronze,1
101510,M,None,1
101511,M,None,1
101512,M,None,1
101513,M,Bronze,2
101514,M,None,1
101515,M,None,2
101516,M,None,2
101517,M,None,1
101518,M,Gold,1
101519,M,None,1
10152,F,None,1
101520,M,None,1
101521,F,None,1
101522,M,None,1
101523,F,None,1
101524,M,None,1
101525,M,None,1
101526,M,Silver,1
101527,M,None,1
101528,M,None,1
101529,M,None,1
10153,M,None,1
101530,M,None,1
101531,F,None,1
101532,F,None,1
101533,M,Bronze,3
101534,M,Bronze,1
101535,M,None,1
101536,M,None,1
101537,F,None,1
101538,M,None,1
101539,F,None,2
10154,F,None,1
101540,M,None,1
101541,M,None,1
101542,M,None,2
101544,M,None,1
101545,F,Bronze,3
101546,F,None,1
101547,F,None,2
101548,F,Gold,1
101549,M,None,1
10155,F,None,1
101550,M,None,2
101551,M,None,1
101552,M,None,1
101554,F,Silver,4
101555,M,None,1
101556,M,Gold,1
101557,M,None,1
101558,M,None,3
10156,M,Bronze,1
101560,M,None,1
101562,M,None,1
101563,F,None,1
101564,M,None,1
101565,F,None,1
101566,M,None,1
101567,F,None,2
101568,M,None,1
101569,F,Bronze,2
10157,M,Gold,2
101570,M,Bronze,2
101571,M,Gold,2
101572,F,Silver,1
101573,F,None,2
101574,F,None,3
101575,M,None,2
101576,M,None,3
101577,M,Gold,1
101578,F,None,1
101579,M,None,1
10158,M,Bronze,1
101580,M,None,2
101581,M,Bronze,1
101582,M,None,1
101583,M,None,1
101584,M,None,1
101585,M,Gold,1
101586,F,None,2
101587,F,None,2
101588,F,None,1
101589,F,None,2
10159,M,None,1
101593,F,None,1
101594,M,Gold,3
101595,M,None,1
101596,F,None,1
101597,M,None,2
101598,M,None,1
101599,M,None,1
10160,F,Gold,2
101600,M,None,2
101601,F,None,1
101602,M,None,2
101603,M,Bronze,1
101604,M,None,1
101605,M,Gold,3
101607,M,None,2
101608,F,None,1
101609,M,None,1
10161,M,Gold,1
101610,M,None,1
101611,M,None,1
101612,M,Silver,1
101613,M,Gold,1
101614,M,Gold,2
101615,M,None,2
101616,M,None,1
101617,M,None,2
101618,M,Gold,1
101619,M,None,1
10162,M,None,1
101620,M,None,1
101621,M,None,1
101622,M,None,1
101623,M,None,2
101624,F,Gold,3
101625,F,None,2
101626,M,Bronze,2
101627,M,None,1
101628,M,None,1
101629,M,None,1
10163,M,Silver,1
101630,M,None,1
101631,M,None,1
101632,M,None,1
101634,M,None,1
101635,M,Silver,1
101636,M,None,1
101637,F,None,1
101638,M,Silver,4
101639,M,Silver,2
10164,M,None,1
101640,M,Silver,1
101641,M,None,1
101642,F,None,1
101643,F,None,1
101644,M,None,1
101645,F,None,1
101646,M,None,1
101648,F,None,2
101649,F,None,2
10165,M,None,1
101650,F,None,1
101651,F,None,1
101652,F,None,2
101653,M,None,1
101654,F,None,1
101655,M,None,1
101656,M,None,2
101657,M,None,1
101658,M,None,1
101659,M,None,1
10166,M,None,1
101660,M,Bronze,1
101661,F,Gold,3
101662,M,None,1
101663,M,None,1
101664,M,None,1
101665,M,Bronze,1
101666,F,None,1
101667,M,Gold,3
101668,M,None,1
101669,M,Gold,1
10167,M,None,1
101670,M,Gold,1
101671,M,None,2
101672,M,None,1
101673,M,None,1
101674,F,None,1
101675,F,None,1
101676,F,None,2
101677,M,None,1
101678,M,None,2
101679,F,None,2
10168,M,None,1
101680,M,None,2
101681,F,None,1
101682,M,None,1
101683,M,None,2
101684,M,None,7
101685,M,None,1
101686,F,None,2
101687,M,None,1
10169,M,Gold,1
101690,F,Silver,1
101691,M,None,1
101692,M,None,2
101693,M,None,1
101694,M,None,2
101695,M,Gold,1
101696,M,None,2
101697,F,None,1
101698,M,None,1
101699,M,None,1
1017,M,Gold,3
10170,M,None,1
101700,M,None,1
101701,M,None,1
101702,M,Bronze,2
101703,M,None,1
101704,M,None,3
101705,M,None,1
101706,M,None,1
101708,F,Gold,2
101709,F,None,1
10171,M,Silver,1
101711,M,None,2
101712,F,None,1
101713,F,None,2
101714,M,None,1
101715,M,Bronze,2
101716,M,None,1
101717,M,None,1
101718,M,Gold,2
101719,M,Silver,1
10172,F,None,2
101720,F,None,4
101721,M,None,1
101722,M,None,1
101723,M,None,3
101724,F,None,1
101725,F,None,2
101726,F,None,1
101727,F,None,3
101728,M,None,1
101729,M,None,1
10173,F,Silver,1
101730,M,None,1
101731,M,Gold,1
101732,F,None,1
101733,M,None,3
101734,F,None,2
101735,M,None,1
101736,M,None,1
101737,M,None,1
101738,M,Bronze,1
101739,F,None,3
10174,M,None,1
101740,M,None,1
101741,M,None,1
101742,M,None,2
101743,M,None,1
101744,F,None,1
101745,M,None,2
101746,M,Bronze,2
101747,M,None,1
101748,M,None,2
101749,F,Silver,2
10175,F,None,2
101750,M,None,1
101751,M,None,1
101752,M,None,1
101753,M,Gold,2
101754,M,None,1
101755,M,None,1
101757,M,None,1
101758,M,None,1
101759,M,None,1
10176,F,None,1
101761,M,None,1
101762,M,None,1
101763,M,None,3
101765,M,None,1
101766,M,None,1
101767,M,None,1
101768,M,Gold,3
101769,M,None,1
10177,M,Silver,1
101770,M,None,1
101771,M,None,1
101772,M,None,1
101773,F,Silver,2
101774,M,None,2
101775,M,None,1
101776,M,None,2
101777,M,None,1
101778,M,None,1
101779,F,Bronze,4
10178,M,Bronze,2
101780,F,None,1
101781,M,None,1
101782,M,None,1
101783,M,None,1
101784,M,None,2
101785,M,None,1
101786,M,None,1
101787,M,None,2
101788,M,None,2
10179,M,None,1
101791,M,None,1
101792,M,None,2
101793,M,None,1
101794,M,Silver,1
101795,M,None,1
101796,M,None,1
101797,M,None,1
101798,M,None,1
101799,M,None,2
1018,F,None,1
10180,M,Bronze,2
101800,M,Bronze,2
101801,M,None,1
101802,M,None,1
101803,M,None,1
101804,M,None,1
101805,M,None,2
101806,M,Bronze,4
101807,M,None,1
101808,F,None,1
101809,F,None,1
10181,M,Gold,1
101810,F,Silver,1
101811,M,None,1
101812,M,Silver,1
101813,F,Silver,1
101814,M,Silver,1
101815,M,None,1
101816,F,None,4
101817,F,None,1
101818,F,None,1
101819,F,None,1
10182,M,None,2
101821,M,None,1
101822,M,None,1
101823,M,None,2
101824,F,Gold,1
101825,M,None,1
101826,F,None,1
101827,M,None,4
101828,F,None,1
101829,M,Bronze,1
10183,M,None,2
101830,F,None,4
101831,M,None,1
101832,M,None,1
101833,M,None,1
101834,F,None,1
101835,M,None,1
101836,M,None,1
101837,F,None,1
101838,M,None,1
101839,M,None,1
10184,M,None,1
101840,M,None,1
101841,M,None,2
101842,M,None,1
101843,M,None,5
101844,M,None,1
101845,M,None,1
101846,M,None,1
101847,M,None,1
101848,M,None,1
101849,M,None,1
10185,F,None,1
101850,F,None,2
101851,M,None,2
101852,F,None,1
101853,M,None,1
101854,M,Silver,2
101855,F,None,3
101856,M,None,2
101857,M,None,1
101858,M,None,1
101859,M,None,1
10186,M,None,1
101860,M,None,1
101861,M,Bronze,1
101862,F,None,1
101863,F,None,1
101864,M,None,1
101865,F,None,1
101866,F,None,1
101867,M,Silver,3
101868,M,Silver,1
101869,M,None,1
10187,M,None,1
101870,M,None,1
101871,M,Silver,1
101872,M,Silver,1
101873,M,None,1
101875,M,Silver,1
101876,F,None,1
101877,F,None,1
101878,M,None,1
10188,M,Silver,2
101880,M,None,1
101882,M,None,2
101883,M,Gold,1
101884,M,None,1
101885,M,None,1
101886,M,None,1
101887,M,None,1
101888,M,Gold,4
101889,M,Bronze,1
10189,F,None,2
101890,M,None,1
101891,M,None,1
101892,M,None,1
101893,M,None,1
101894,M,None,1
101895,M,Silver,2
101896,M,None,1
101897,M,None,3
101898,M,Silver,2
101899,M,None,1
1019,F,None,2
10190,M,None,1
101900,F,None,1
101901,F,None,1
101902,M,None,1
101903,M,None,1
101904,M,None,1
101905,M,None,1
101906,M,None,1
101907,M,None,1
101908,F,None,1
101909,M,None,1
10191,M,Bronze,2
101910,M,None,3
101911,M,Gold,3
101912,M,None,1
101913,M,None,1
101914,M,None,2
101915,M,None,1
101917,F,Gold,3
101918,F,Silver,2
101919,F,None,1
10192,F,None,1
101921,M,Silver,1
101922,M,None,1
101923,F,Silver,3
101924,M,Silver,4
101925,M,Gold,1
101927,M,None,1
101928,M,None,1
101929,M,None,1
10193,F,None,1
101930,F,None,1
101931,M,None,1
101932,M,None,1
101934,M,None,1
101935,M,None,1
101936,M,None,1
101937,M,None,2
101939,M,None,1
10194,F,Gold,3
101941,M,Bronze,2
101942,F,Gold,2
101943,M,None,1
101944,M,None,1
101945,F,None,2
101946,M,None,1
101947,M,Bronze,1
101948,F,Bronze,2
101949,M,Silver,2
10195,M,Bronze,1
101950,F,None,1
101951,M,Gold,1
101952,M,Silver,2
101953,M,Silver,2
101954,M,None,2
101955,M,None,2
101956,F,None,1
101957,M,None,1
101958,M,None,1
101959,M,None,1
10196,M,None,1
101960,M,Bronze,4
101961,F,None,2
101962,M,None,2
101963,F,None,1
101964,M,Silver,3
101965,M,None,1
101966,M,None,2
101967,M,Bronze,3
101968,M,Bronze,1
101969,F,None,1
10197,M,None,2
101970,M,None,1
101971,M,None,1
101972,M,Gold,2
101973,M,None,1
101974,M,Gold,1
101975,M,None,2
101976,M,Bronze,1
101977,M,None,1
101978,M,None,3
101979,M,None,1
10198,F,Gold,1
101980,M,None,1
101981,M,None,2
101983,M,None,1
101985,M,None,2
101986,M,None,1
101987,F,Silver,3
101988,M,None,1
101989,M,None,1
10199,M,Silver,1
101990,M,None,1
101991,M,None,1
101992,M,None,1
101993,M,None,2
101995,M,Gold,1
101996,F,None,1
101997,M,None,2
101998,F,Bronze,3
101999,M,None,1
1020,F,Silver,3
102000,M,None,1
102001,M,None,2
102002,M,Gold,1
102003,F,Gold,1
102005,F,None,1
102006,M,Gold,1
102007,M,None,3
102008,M,None,2
102009,M,Silver,2
102010,M,Bronze,5
102011,F,Silver,2
102012,M,None,1
102013,F,Gold,1
102014,F,None,2
102015,F,Silver,1
102016,M,None,1
102017,M,None,2
102018,F,None,1
102019,F,None,3
10202,F,None,1
102020,M,None,1
102021,F,Bronze,2
102022,M,Bronze,3
102023,M,None,1
102024,M,Gold,1
102025,F,None,1
102026,M,Gold,1
102027,F,None,2
102028,F,None,1
102029,M,Bronze,1
10203,F,None,1
102030,M,Silver,1
102031,F,None,1
102032,M,None,3
102033,F,None,1
102035,M,None,1
102036,M,None,2
102037,M,Gold,1
102038,F,None,1
102039,M,None,1
10204,M,None,1
102040,M,None,1
102041,F,None,1
102042,M,None,1
102043,M,None,1
102044,M,None,1
102045,F,None,1
102047,M,None,1
102048,F,None,1
102049,M,None,2
10205,M,None,1
102051,M,None,2
102052,F,None,1
102053,F,None,1
102054,F,None,1
102055,M,Bronze,1
102056,M,None,3
102057,M,None,1
102058,M,None,1
102059,M,None,1
10206,M,None,1
102060,M,None,1
102061,M,None,1
102062,M,None,1
102063,M,None,2
102064,M,None,1
102065,M,None,1
102066,M,None,1
102067,F,None,1
102068,M,Bronze,1
102069,M,None,2
10207,M,None,1
102070,M,None,1
102071,M,None,1
102072,M,None,1
102073,M,Silver,2
102074,M,None,1
102075,M,None,1
102076,M,None,2
102077,M,None,2
102078,M,None,1
102079,M,None,1
10208,M,None,1
102080,M,None,1
102081,M,None,2
102082,M,None,1
102083,M,None,1
102084,M,Bronze,1
102085,M,None,1
102086,M,Bronze,1
102087,F,None,1
102088,F,None,1
102089,F,Silver,1
10209,M,None,1
102090,F,Silver,1
102091,M,None,2
102092,M,Gold,2
102093,M,None,1
102094,M,None,2
102095,M,Bronze,1
102096,M,None,3
102097,M,None,1
102098,M,None,1
102099,M,Bronze,2
1021,M,None,2
10210,F,None,1
102100,F,None,1
102101,M,None,2
102102,M,None,1
102103,F,None,1
102104,M,None,1
102105,M,None,1
102106,F,None,3
102107,M,None,1
102108,M,Bronze,1
102109,F,Bronze,1
10211,M,None,1
102110,F,None,1
102111,M,None,3
102112,M,None,1
102113,F,None,1
102114,M,None,1
102115,M,None,1
102116,M,None,1
102117,F,None,1
102118,M,None,1
102119,M,None,1
10212,M,None,3
102120,M,None,2
102121,M,None,1
102122,M,None,1
102123,M,None,1
102124,M,None,2
102125,M,None,1
102126,M,Gold,1
102127,M,None,1
102128,F,None,1
102129,F,Silver,3
10213,F,None,1
102130,M,None,1
102131,M,None,1
102132,F,None,2
102133,M,None,3
102134,F,Bronze,1
102135,F,None,2
102136,M,None,1
102137,F,Silver,1
102138,M,None,2
102139,M,None,1
10214,M,None,2
102140,F,Gold,2
102141,M,None,1
102142,M,None,1
102143,F,None,2
102144,M,None,1
102145,M,None,2
102147,M,None,1
102148,F,None,2
102149,M,None,1
10215,M,None,1
102150,M,Gold,5
102151,F,None,1
102153,M,None,1
102154,M,Gold,3
102155,F,None,1
102156,M,None,2
102157,M,Bronze,1
102158,M,None,3
102159,F,None,1
10216,M,Gold,1
102160,F,None,1
102161,M,None,1
102162,M,None,1
102163,M,None,1
102164,M,None,1
102165,M,None,2
102166,M,None,1
102167,M,None,1
102168,F,None,1
102169,M,None,1
10217,M,None,2
102170,M,None,1
102171,M,None,2
102172,M,None,1
102173,M,None,1
102175,F,Gold,1
102176,M,None,1
102177,M,Gold,1
102178,M,None,1
102179,M,None,1
10218,F,None,1
102180,F,None,1
102181,M,None,1
102182,F,None,1
102183,M,None,1
102184,M,None,2
102185,M,None,1
102186,M,None,1
102187,F,None,2
102188,M,None,1
102189,M,Silver,3
102190,F,Gold,2
102191,F,Silver,1
102192,M,Bronze,1
102193,M,Gold,1
102195,F,Silver,1
102196,M,None,1
102197,F,None,2
102198,F,None,1
102199,M,None,1
1022,M,None,3
102200,M,None,1
102201,F,Silver,3
102203,F,None,1
102204,M,None,1
102205,M,None,1
102206,M,Gold,3
102207,M,None,1
102208,M,None,1
102209,M,None,1
10221,M,None,1
102210,M,None,4
102211,F,None,1
102212,M,None,1
102214,M,Silver,1
102215,F,None,1
102216,M,None,1
102217,M,None,1
102218,F,None,2
102219,M,None,1
10222,M,Bronze,1
102220,M,None,1
102221,M,None,1
102222,M,None,1
102223,M,None,1
102224,M,None,3
102225,M,None,1
102227,M,Gold,1
102228,M,None,1
102229,M,None,3
10223,M,None,1
102230,M,None,1
102231,F,None,1
102232,M,None,1
102233,F,None,2
102234,M,None,3
102235,M,None,2
102236,M,None,1
102237,M,None,1
102238,F,None,1
102239,M,Gold,3
10224,M,None,1
102240,M,None,1
102241,M,None,1
102242,M,Gold,1
102243,M,None,2
102244,F,None,1
102245,M,None,2
102246,M,Gold,2
102247,M,None,1
102248,M,Silver,1
102249,F,None,1
10225,M,None,1
102250,M,None,2
102251,M,None,1
102252,M,None,1
102254,M,None,1
102255,M,Silver,1
102256,M,None,2
102257,M,Bronze,1
102258,F,None,1
102259,F,None,2
10226,M,None,1
102260,F,Silver,2
102261,F,Gold,3
102262,M,None,1
102263,M,Gold,1
102264,M,None,1
102265,M,None,2
102266,M,None,1
102267,M,Bronze,1
102268,F,None,2
102269,M,None,1
10227,M,None,1
102270,F,None,1
102271,M,None,1
102272,M,Silver,1
102273,M,None,1
102275,M,None,1
102276,F,Gold,3
102277,M,None,1
102278,F,Gold,4
102279,M,None,1
10228,M,None,1
102280,F,Silver,1
102281,M,None,1
102282,M,Silver,2
102283,F,Silver,3
102284,F,None,1
102285,M,Silver,1
102286,M,None,1
102287,M,None,1
102288,F,None,1
102289,M,None,2
10229,M,Silver,1
102290,M,Gold,2
102291,F,None,1
102292,F,Silver,1
102293,M,None,1
102294,M,Bronze,2
102295,M,None,1
102297,M,None,1
102298,M,None,1
102299,F,None,1
1023,F,Bronze,5
10230,M,Bronze,2
102300,M,None,1
102301,M,None,1
102302,M,None,1
102303,M,None,1
102304,M,None,1
102305,F,None,2
102306,F,None,1
102307,M,None,2
102308,M,Bronze,3
102309,M,None,1
10231,F,None,1
102310,M,None,1
102311,M,None,1
102312,M,None,3
102313,M,Bronze,2
102314,F,None,1
102315,M,None,1
102316,M,None,2
102317,M,None,3
102318,M,None,1
102319,M,None,1
10232,M,None,1
102320,M,None,1
102321,F,Silver,1
102322,M,None,1
102323,M,None,1
102324,M,Gold,2
102325,F,None,2
102326,F,None,1
102327,M,None,1
102328,M,None,1
102329,F,None,2
10233,F,None,1
102330,F,None,2
102331,M,Gold,1
102332,M,None,3
102333,M,None,1
102334,M,None,1
102335,F,Gold,2
102336,M,None,1
102337,M,None,5
102338,M,None,2
102339,M,Gold,1
10234,M,None,1
102340,F,None,1
102341,F,None,1
102342,M,None,1
102343,M,Silver,2
102344,M,None,1
102345,M,None,5
102346,M,None,1
102347,M,None,1
102348,M,None,1
102349,M,None,1
10235,M,None,2
102350,M,None,1
102351,M,None,2
102352,M,None,2
102353,M,None,1
102354,M,None,1
102355,M,Gold,2
102356,M,Gold,2
102357,M,Gold,2
102358,M,None,3
102359,M,None,2
10236,M,None,1
102360,M,None,2
102361,M,None,1
102362,M,None,1
102363,F,None,1
102364,M,Gold,2
102365,M,None,1
102366,M,Silver,1
102367,M,None,2
102369,M,Silver,1
10237,M,Gold,1
102370,M,None,2
102371,M,None,1
102372,M,Bronze,2
102373,M,None,1
102374,M,None,1
102375,M,None,1
102376,M,None,1
102377,M,Bronze,1
102378,M,Bronze,2
102379,M,Silver,1
10238,M,None,1
102380,M,None,2
102381,M,None,1
102382,M,None,1
102383,M,None,1
102385,F,Silver,1
102386,M,Silver,2
102387,M,None,1
102388,F,None,1
102389,F,None,1
10239,M,Gold,1
102390,M,None,1
102391,M,None,1
102393,M,None,1
102394,M,Bronze,1
102395,F,None,1
102396,F,None,3
102397,M,Gold,1
102398,M,None,1
102399,M,None,1
1024,F,None,3
10240,M,None,1
102400,F,None,1
102401,F,None,1
102402,M,None,1
102403,M,None,1
102404,M,None,1
102405,M,Silver,2
102406,M,None,1
102407,M,Silver,2
102408,M,None,1
102409,F,None,1
102410,M,None,1
102411,M,Silver,3
102412,M,None,2
102413,M,None,1
102415,M,None,1
102416,M,None,1
102417,M,None,1
102418,M,Gold,3
102419,M,Gold,2
10242,M,None,1
102420,M,None,1
102421,M,Gold,1
102422,F,None,1
102423,M,None,1
102424,F,Silver,1
102425,M,None,3
102426,M,None,2
102427,F,Silver,4
102428,M,None,1
10243,F,None,1
102430,M,None,1
102431,M,Gold,2
102432,F,None,2
102433,M,None,1
102434,M,None,1
102436,M,None,1
102438,F,Gold,2
102439,M,Bronze,3
10244,F,None,1
102440,F,Silver,1
102441,M,Gold,2
102442,M,None,1
102443,F,None,1
102444,F,None,2
102445,M,None,2
102446,M,None,1
102447,F,None,1
102448,M,None,1
10245,F,None,1
102450,M,None,1
102452,M,Gold,1
102453,M,Gold,2
102454,M,None,1
102455,M,None,2
102456,M,Silver,1
102458,M,Gold,1
102459,F,Silver,4
10246,M,None,1
102460,M,None,1
102463,M,None,1
102464,M,Silver,2
102465,F,None,1
102466,F,None,1
102467,F,Bronze,1
102468,F,None,2
102469,M,None,1
102470,F,None,1
102471,M,Silver,3
102472,F,None,1
102473,M,None,3
102474,F,None,1
102476,M,None,1
102477,M,None,1
102479,M,None,1
10248,M,None,1
102480,M,None,1
102481,M,None,1
102482,M,None,1
102483,M,None,1
102485,M,None,4
102486,M,None,1
102487,M,None,1
102488,M,None,1
102489,F,Gold,1
10249,M,None,1
102490,F,None,2
102491,F,None,1
102492,M,Bronze,1
102493,M,None,1
102494,F,Silver,1
102495,F,None,2
102496,M,None,2
102497,M,None,1
102498,F,None,1
102499,M,None,2
1025,M,Silver,1
10250,M,None,1
102500,M,None,1
102501,M,None,1
102502,F,None,2
102503,M,None,1
102504,M,None,1
102505,F,None,1
102506,F,None,1
102507,M,Bronze,3
102508,M,None,1
102509,M,None,1
10251,M,None,1
102510,M,None,1
102511,M,None,2
102512,M,None,1
102514,M,None,1
102515,M,Bronze,1
102516,M,None,1
102517,M,None,1
102518,M,Gold,1
102519,F,None,1
10252,M,None,1
102520,F,Silver,4
102521,F,None,1
102522,M,None,1
102523,M,None,1
102524,M,None,2
102525,M,None,1
102526,F,None,1
102527,M,None,1
102528,F,None,1
102529,M,None,1
10253,M,None,1
102531,M,None,1
102532,M,None,2
102533,M,None,1
102534,F,Silver,1
102535,M,None,1
102536,M,Silver,2
102537,M,Bronze,1
102538,F,Gold,2
102539,M,Silver,1
10254,M,None,1
102540,M,None,1
102541,M,Gold,1
102542,F,None,1
102543,F,None,2
102544,F,None,1
102545,M,None,1
102546,M,None,1
102547,M,None,1
102549,F,None,1
10255,M,None,1
102550,M,None,1
102552,M,None,1
102553,F,Bronze,1
102554,M,None,1
102555,F,None,2
102556,F,None,2
102557,F,None,2
102558,F,None,1
102559,M,None,1
10256,M,Gold,2
102561,M,Gold,1
102562,M,None,1
102563,M,Gold,2
102564,M,None,2
102565,M,Gold,3
102566,M,Silver,2
102567,M,None,1
102568,F,Gold,1
102569,M,None,1
10257,M,Gold,1
102570,M,None,2
102571,F,Silver,1
102572,F,Silver,3
102573,M,Gold,1
102574,M,None,2
102575,M,Gold,2
102576,M,Bronze,2
102577,M,None,3
102578,M,None,1
102579,M,None,1
10258,M,None,1
102580,F,None,1
102581,M,None,2
102582,M,None,1
102583,M,Gold,1
102584,M,Gold,2
102585,M,None,1
102586,M,Bronze,1
102588,M,Bronze,2
102589,F,Bronze,1
10259,M,Silver,1
102590,M,None,1
102591,F,Silver,1
102592,F,None,1
102593,M,None,1
102594,M,None,1
102595,M,Gold,1
102596,M,None,1
102597,F,None,1
102598,M,None,1
102599,F,Gold,2
1026,M,None,1
10260,M,None,2
102600,M,None,2
102601,M,None,1
102602,M,None,1
102603,F,Gold,1
102606,M,None,1
102607,M,Gold,1
102608,M,None,1
102609,M,None,1
10261,M,None,1
102610,M,Silver,1
102611,M,None,1
102612,M,None,2
102613,M,None,1
102614,M,None,1
102615,M,Gold,1
102616,M,Silver,3
102617,M,Bronze,1
102618,F,Bronze,2
102619,F,None,3
10262,M,Gold,1
102620,M,Gold,1
102621,M,None,2
102622,M,None,1
102623,M,None,1
102624,M,None,1
102625,M,Bronze,3
102626,M,None,1
102627,M,None,1
102628,M,None,1
102629,M,Gold,3
10263,M,None,1
102630,M,None,1
102631,F,Silver,1
102632,F,Silver,1
102633,F,None,2
102634,F,None,1
102635,M,None,1
102636,F,None,1
102637,M,None,1
102638,M,Silver,1
102639,M,None,1
10264,F,None,1
102640,M,None,1
102641,M,None,1
102643,M,None,1
102644,M,None,1
102645,M,None,1
102646,M,None,1
102647,M,None,1
102648,M,Gold,1
102649,M,None,1
10265,M,None,2
102650,M,None,1
102651,M,None,1
102652,F,None,1
102653,M,Silver,5
102654,M,None,1
102655,F,None,1
102656,M,None,1
102657,M,None,1
102658,M,None,1
102659,M,None,2
